Country Code,Country Name,Source Geography,Source Institution Type,Year From,Year To,Source Country,Source Name,Project Name,Project Details,Amount,Original Currency,Exchange Rate,Exchange Rate Year,Finance Type,Sector,Status,Terms,Comments,Source urls
STP,Sao Tome and Principe,Domestic,Domestic Innovation Funding,2024,2025,,STP Innovation Support Initiative,Basic Technology Skills Training & Youth Support,Very basic technology skills training and youth support with international backing,0.2,USD,,,Grant,capacity building,Active,Minimal grants for basic technology skills with heavy international partner support,Virtually non-existent domestic innovation funding entirely dependent on international support,https://www.stpinnovation.st/
STP,Sao Tome and Principe,Domestic,Financial Institution Lending,2024,2025,,Banco Internacional de São Tomé e Príncipe,Microenterprise Basic Technology Support,Very limited microfinance support for basic technology adoption by small enterprises,0.5,STN,22.5,2024,Commercial Loan,DPI / DT General,Active,"20-30% interest rates, 1-2 year terms for very basic technology microfinancing",Extremely limited lending reflecting very small financial sector and market size,https://www.bistp.st/microenterprise-technology
STP,Sao Tome and Principe,Domestic,Government,2021,2025,,"Ministry of Infrastructure, Natural Resources & Environment",National Digital Strategy & Basic ICT Infrastructure Development,National digital strategy and basic ICT infrastructure development for small island state,3,STN,22.5,2024,Budget,DPI / DT General,Active,Limited government budget allocation for basic digital strategy in small island economy,Very small island state with limited government capacity but some digital development priorities,https://www.mirna.st/national-digital-strategy
STP,Sao Tome and Principe,Domestic,Government,2022,2025,,Ministry of Justice & Internal Affairs,Digital Identity & Civil Registration System for Small Population,"Digital national identity system and civil registration for 220,000 population",2,STN,22.5,2024,Budget,digital ID,Active,Government coordination of basic identity system with extensive international technical support,Basic digital ID system for very small population heavily dependent on international implementation,https://www.justice.gov.st/digital-identity-system
STP,Sao Tome and Principe,Domestic,Private Sector Investment,2021,2025,,CST (Companhia Santomense de Telecomunicações),Fixed Line & Internet Infrastructure for Islands,Basic fixed line telecommunications and internet infrastructure for island connectivity,5,USD,,,Grant/Concessional Loan,ICT infrastructure,Active,State telecom company investment in basic connectivity infrastructure,State-owned telecom focusing on essential connectivity infrastructure for island population,https://www.cst.st/internet-infrastructure
STP,Sao Tome and Principe,Domestic,Private Sector Investment,2020,2025,,Unitel STP,Mobile Network & Basic Digital Services for Island Population,Basic mobile telecommunications and limited digital services for small island population,8,USD,,,Grant/Concessional Loan,ICT infrastructure,Active,Limited telecom operator investment in basic connectivity for very small market,Minimal private sector investment reflecting extremely small market size and limited commercial potential,https://www.unitel.st/mobile-network-services
STP,Sao Tome and Principe,International,Bilateral,2020,2025,Brazil,Agência Brasileira de Cooperação (ABC),Sao Tome-Brazil Lusophone Digital Cooperation & South-South Partnership,Lusophone digital cooperation and South-South technology transfer through Brazilian partnership,15,USD,,,Grant/Technical Assistance,capacity building,Active,Brazilian South-South cooperation leveraging shared Portuguese language and development partnership,Non-OECD lusophone partnership supporting technology transfer and South-South digital cooperation,https://www.abc.gov.br/cooperacao/sao-tome-lusophone-digital
STP,Sao Tome and Principe,International,Bilateral,2021,2025,China,China International Development Cooperation Agency,Sao Tome-China Basic Infrastructure & Small Island Development,Basic digital infrastructure development and small island cooperation under BRI,18,USD,,,Grant,ICT infrastructure,Active,Chinese grant for basic infrastructure development in small island state under BRI,Non-OECD Chinese engagement providing basic infrastructure support for small island development,https://www.cidca.gov.cn/2021-03/15/c_1211089234.htm
STP,Sao Tome and Principe,International,Bilateral,2018,2025,Portugal,Instituto da Cooperação e da Língua,Sao Tome-Portugal Digital Cooperation & Lusophone Development,Digital cooperation and development through Portuguese colonial ties and lusophone partnership,35,EUR,1.09,2024,Grant/Technical Assistance,DPI / DT General,Active,Portuguese development cooperation leveraging colonial ties and Portuguese language partnership,Major bilateral partner due to colonial history and lusophone cooperation in small island context,https://www.camoes.mne.gov.pt/cooperacao/sao-tome-digital-lusophone
STP,Sao Tome and Principe,International,Multilateral,2021,2025,Cote D'Ivoire,African Development Bank (AfDB),Sao Tome ICT Infrastructure & Island Connectivity Development,ICT infrastructure development and island connectivity for African small island state,18,USD,,,Grant/Concessional Loan,ICT infrastructure,Active,AfDB support for small island infrastructure development and connectivity,AfDB investment supporting African small island state connectivity and infrastructure development,https://www.afdb.org/en/news-and-events/press-releases/sao-tome-afdb-approves-18-million-connectivity
STP,Sao Tome and Principe,International,Multilateral,2020,2025,Belgium,European Union,Sao Tome-EU Small Island Digital Partnership & Atlantic Cooperation,EU small island digital partnership and Atlantic Ocean digital cooperation,22,EUR,1.09,2024,Grant,DPI / DT General,Active,EU partnership grant for small island digital development and Atlantic cooperation,EU engagement supporting small island development and Atlantic Ocean regional cooperation,https://ec.europa.eu/international-partnerships/sao-tome-small-island-digital_en
STP,Sao Tome and Principe,International,Multilateral,2022,2025,Switzerland,United Nations Development Programme,Sao Tome Digital Governance & Small Island State Development,Digital governance frameworks and small island state sustainable development,12,USD,,,Grant,data governance,Active,UNDP grant for digital governance and small island sustainable development,UN support for governance frameworks and sustainable development in small island context,https://www.undp.org/sao-tome-principe/digital-governance-island-development
STP,Sao Tome and Principe,International,Multilateral,2020,2025,United States,World Bank,Sao Tome Digital Economy & Small Island Connectivity Project,Digital economy development and connectivity solutions for small island developing state,25,USD,,,Grant/Concessional Loan,DPI / DT General,Active,World Bank IDA credit and grant for small island digital development and connectivity,World Bank engagement supporting small island developing state digital connectivity and development,https://projects.worldbank.org/en/projects-operations/project-detail/P174123
STP,Sao Tome and Principe,International,Philanthropic,2022,2025,United States,Small Island Development Foundations,Sao Tome Digital Health & Education Technology for Islands,Digital health and education technology for small island population development needs,8,USD,,,Grant,digital health,Active,Philanthropic grant focusing on health and education technology for small island population,Limited philanthropic engagement focusing on essential services for small island development,https://www.smallislanddev.org/sao-tome-digital-health-education
STP,Sao Tome and Principe,International,Private FDI,2022,2025,Various,International Small Island Technology Investment,Small Island Digital Services & Tourism Technology Investment,Limited international investment in digital services and tourism technology for small island economy,6,USD,,,Private Investment,DPI / DT General,Active,Limited international investment focusing on tourism and essential digital services,Minimal international private investment reflecting extremely small market and limited opportunities,https://www.smallislandtech.com/sao-tome-digital-tourism/
STP,Sao Tome and Principe,International,Private FDI,2021,2025,Portugal,Portuguese Telecommunications Companies,Portuguese Telecom Investment & Island Connectivity Services,Portuguese telecommunications investment and island connectivity services,12,EUR,1.09,2024,Grant/Concessional Loan,ICT infrastructure,Active,Portuguese telecom FDI leveraging colonial ties and Portuguese language advantage,Limited Portuguese private investment leveraging colonial ties and small market connectivity needs,https://www.portugal-telecom.st/island-connectivity-investment
STP,Sao Tome and Principe,International,Regional/Continental Initiatives,2020,2025,Ethiopia,African Union Digital Transformation Strategy,Continental Digital Market Development - Small Island State Participation,AU digital transformation strategy with focus on small island state integration and connectivity,3,USD,,,Grant,DPI / DT General,Active,Limited participation in continental digital transformation addressing small island challenges,AU Digital Transformation Strategy participation with emphasis on small island state integration,https://au.int/sites/default/files/documents/38507-doc-DTS_for_Africa_2020-2030_English.pdf
STP,Sao Tome and Principe,International,Regional/Continental Initiatives,2022,2025,Various,Atlantic Small Island Digital Cooperation Initiative,Atlantic Islands Digital Cooperation & Connectivity Program,Atlantic Ocean small islands digital cooperation and connectivity development program,4,USD,,,Grant,ICT infrastructure,Active,Atlantic islands cooperation for digital connectivity and small island development,Regional Atlantic cooperation supporting small island digital connectivity and development,https://www.atlanticislands.org/digital-cooperation/sao-tome/
STP,Sao Tome and Principe,International,Regional/Continental Initiatives,2021,2025,Rwanda,Smart Africa Trust Alliance (SATA),Digital ID & Small Island Cross-Border Services - Sao Tome Component,Regional digital identity development and cross-border services for small island African state,5,USD,,,Grant,digital ID,Active,Limited participation in continental digital ID program for very small island population,Smart Africa participation supporting African integration despite small island isolation,https://smartafrica.org/sas-project/digital-identity-sao-tome-island/
SEN,Senegal,Domestic,Domestic Innovation Funding,2023,2025,,Fonds Souverain d'Investissements Stratégiques du Sénégal (FONSIS),Programme Innovation Numérique & Incubation TechHub Dakar,National innovation fund and tech hub development supporting digital entrepreneurship,12,USD,,,Private Investment,capacity building,Active,Government-backed VC and grants for tech innovation and startup ecosystem development,Strong domestic innovation funding reflecting government commitment to tech entrepreneurship,https://www.fonsis.sn/innovation-numerique-techhub-dakar
SEN,Senegal,Domestic,Financial Institution Lending,2023,2025,,Banques Commerciales Sénégalaises & SGBS,Financement PME Transformation Numérique & Services Bancaires,SME financing for digital transformation and advanced digital banking services development,15,XOF,585,2024,Commercial Loan,DPI / DT General,Active,"12-18% interest rates, 3-5 year terms for SME digital transformation and banking modernization",Robust banking sector providing significant lending for digital transformation,https://www.banking-senegal.com/financement-pme-numerique
SEN,Senegal,Domestic,Government,2020,2025,,Agence de l'Informatique de l'État (ADIE),Modernisation e-Gouvernement & Services Publics Numériques,E-government modernization and digital public services development for improved governance,28,XOF,585,2024,Budget,e-government,Active,Government investment in e-government platforms and digital public service delivery,Major e-government modernization reflecting strong institutional capacity and governance focus,https://www.adie.sn/modernisation-e-gouvernement
SEN,Senegal,Domestic,Government,2021,2025,,Agence Nationale d'Identification des Personnes (ANIP),Système National d'Identification Biométrique du Sénégal,National biometric identification system and civil registry modernization for governance improvement,22,XOF,585,2024,Budget,digital ID,Active,Government investment in national biometric ID system with donor technical support,Advanced biometric ID system reflecting strong governance capacity and regional leadership,https://www.anip.sn/systeme-identification-biometrique
SEN,Senegal,Domestic,Government,2022,2025,,Banque Centrale des États de l'Afrique de l'Ouest (BCEAO) - Sénégal,Modernisation Systèmes de Paiement UEMOA & Hub Financier,WAEMU payment systems modernization with Senegal as West African financial hub,18,XOF,585,2024,Budget,digital payment,Active,Central bank and government investment in regional payment systems modernization,Senegal positioning as West African financial hub with advanced payment systems,https://www.bceao.int/fr/senegal-modernisation-paiements-hub
SEN,Senegal,Domestic,Government,2019,2025,,Ministère de l'Économie Numérique et des Télécommunications,Stratégie Sénégal Numérique 2025 & Plan Directeur TIC,Comprehensive national digital transformation strategy and ICT master plan for economic development,45,XOF,585,2024,Budget,DPI / DT General,Active,Multi-year government budget allocation for comprehensive digital transformation strategy,Significant government investment reflecting strong commitment to digital economy development,https://www.ment.gouv.sn/strategie-senegal-numerique-2025
SEN,Senegal,Domestic,Private Sector Investment,2022,2025,,Écosystème FinTech & Innovation Sénégal,"Développement FinTech, StartUps & Plateforme Innovation",Thriving fintech ecosystem development with startups and innovation platforms,35,USD,,,Grant/Concessional Loan,digital payment,Active,Private venture capital and equity investment in growing fintech and innovation ecosystem,Vibrant fintech and startup ecosystem reflecting entrepreneurial culture and market opportunity,https://www.senegalfintech.com/ecosysteme-innovation
SEN,Senegal,Domestic,Private Sector Investment,2020,2025,,Free Sénégal,Infrastructure Mobile Competitive & Services Numériques,Competitive mobile infrastructure development and advanced digital services portfolio,65,USD,,,Grant/Concessional Loan,ICT infrastructure,Active,Major competitive investment in mobile infrastructure and digital services,Strong competitive telecom market driving significant private infrastructure investment,https://www.free.sn/infrastructure-mobile-services-numeriques
SEN,Senegal,Domestic,Private Sector Investment,2018,2025,,Orange Sénégal,Expansion Réseaux 4G/5G et Orange Money Plus,Major 4G/5G network expansion and advanced Orange Money digital financial services,95,USD,,,Grant/Concessional Loan,DPI / DT General,Active,Largest private telecom investment in advanced networks and mobile financial services,Major private investment reflecting strong market potential and digital finance growth,https://www.orange.sn/expansion-4g-5g-orange-money-plus
SEN,Senegal,Domestic,Private Sector Investment,2021,2025,,Tigo Sénégal,Développement Réseaux & Plateforme Mobile Money,Network development and mobile money platform expansion for market competition,42,USD,,,Grant/Concessional Loan,ICT infrastructure,Active,Competitive operator investment in network expansion and mobile financial services,Third operator investment reflecting healthy competition and market growth,https://www.tigo.sn/developpement-reseaux-mobile-money
SEN,Senegal,International,Bilateral,2018,2025,France,Agence Française de Développement (AFD),Partenariat Stratégique France-Sénégal Économie Numérique,Strategic French partnership for digital economy development leveraging historical ties,85,EUR,1.09,2024,Grant/Concessional Loan,DPI / DT General,Active,Strategic French partnership for comprehensive digital economy and innovation development,Major bilateral partner due to colonial history and strong ongoing Francophone cooperation,https://www.afd.fr/fr/carte-des-projets/senegal-partenariat-economie-numerique
SEN,Senegal,International,Bilateral,2020,2025,China,China International Development Cooperation Agency,Sénégal-Chine Infrastructure Numérique & Coopération BRI,Chinese digital infrastructure and Belt and Road Initiative cooperation for regional connectivity,120,USD,,,Concessional Loan,ICT infrastructure,Active,"Major Chinese infrastructure investment for fiber, data centers, and regional connectivity",Largest non-OECD partner reflecting China's strategic interest in West African hub positioning,https://www.cidca.gov.cn/2020-08/15/c_1211289456.htm
SEN,Senegal,International,Bilateral,2023,2025,India,Export-Import Bank of India,Coopération Inde-Sénégal Technologies Numériques & IT Services,India-Senegal digital technology cooperation and IT services development partnership,25,USD,,,Concessional Loan,capacity building,Active,Indian South-South cooperation providing IT expertise and technology services development,Non-OECD BRICS+ cooperation reflecting India's IT expertise and South-South partnership,https://www.eximbankindia.in/senegal-digital-technology-cooperation
SEN,Senegal,International,Bilateral,2022,2025,Germany,German Corporation for International Cooperation (GIZ),Sénégal Digital Skills & Innovation Partnership,Digital skills development and innovation partnership for economic transformation,32,EUR,1.09,2024,Grant/Technical Assistance,capacity building,Active,German partnership for digital skills development and innovation ecosystem strengthening,Focus on human capital development and innovation supporting economic transformation,https://www.giz.de/en/worldwide/senegal-digital-skills-innovation.html
SEN,Senegal,International,Bilateral,2021,2025,United States,USAID,Senegal Digital Governance & Trade Facilitation Program,Digital governance modernization and trade facilitation for economic competitiveness,45,USD,,,Grant,data governance,Active,USAID support for governance modernization and digital trade facilitation,US engagement supporting democratic governance and economic competitiveness,https://www.usaid.gov/senegal/fact-sheets/digital-governance-trade
SEN,Senegal,International,Multilateral,2020,2025,Cote D'Ivoire,African Development Bank (AfDB),Senegal ICT Infrastructure & West African Connectivity Hub,ICT infrastructure development positioning Senegal as West African regional connectivity hub,88,USD,,,Grant/Concessional Loan,ICT infrastructure,Active,AfDB investment in regional infrastructure hub development and continental connectivity,AfDB positioning Senegal as major West African ICT hub and regional infrastructure anchor,https://www.afdb.org/en/news-and-events/press-releases/senegal-afdb-88-million-ict-hub
SEN,Senegal,International,Multilateral,2021,2025,Belgium,European Union,Partenariat Numérique UE-Sénégal & Hub Afrique de l'Ouest,Strategic EU digital partnership positioning Senegal as West African digital hub,75,EUR,1.09,2024,Grant/Technical Assistance,DPI / DT General,Active,EU strategic partnership for digital market development and regional hub positioning,Major EU partnership recognizing Senegal as West African digital economy anchor,https://ec.europa.eu/international-partnerships/senegal-hub-digital-afrique-ouest_fr
SEN,Senegal,International,Multilateral,2022,2025,United States,UNICEF,Senegal Digital Civil Registration & Child Rights Documentation System,Digital civil registration and child rights documentation system for comprehensive child protection,25,USD,,,Grant,digital ID,Active,UNICEF grant for digital civil registration and child rights documentation development,UNICEF investment supporting civil registration digitization and child rights protection,https://www.unicef.org/senegal/digital-civil-registration-child-rights
SEN,Senegal,International,Multilateral,2022,2025,Switzerland,United Nations Development Programme,Gouvernance Numérique & Développement Durable Sénégal,Digital governance and sustainable development support for institutional modernization,35,USD,,,Grant,data governance,Active,UNDP support for advanced digital governance frameworks and sustainable development,UN recognition of Senegal's strong governance capacity and digital transformation leadership,https://www.undp.org/senegal/gouvernance-numerique-developpement
SEN,Senegal,International,Multilateral,2019,2025,United States,World Bank,Senegal Digital Economy Development Project (SEDEP),Comprehensive digital economy development and governance modernization for economic growth,140,USD,,,Grant/Concessional Loan,DPI / DT General,Active,World Bank flagship program for comprehensive digital economy and governance modernization,Major World Bank confidence in Senegal as West African digital economy leader,https://projects.worldbank.org/en/projects-operations/project-detail/P167328
SEN,Senegal,International,Philanthropic,2020,2025,United States,Bill & Melinda Gates Foundation,Santé Numérique & Technologies Médicales Sénégal,Digital health systems and medical technology development for improved healthcare delivery,22,USD,,,Grant,digital health,Active,Multi-year grant for digital health systems and medical technology innovation,Focus on digital health supporting healthcare system modernization and medical innovation,https://www.gatesfoundation.org/about/committed-grants/2020/06/inv-031234
SEN,Senegal,International,Philanthropic,2022,2025,Various,Fondations Éducation & Innovation Technologique,Éducation Numérique & Innovation Pédagogique Sénégal,Digital education and pedagogical innovation programs supporting educational transformation,18,USD,,,Grant,digital education,Active,Philanthropic grants for digital education transformation and pedagogical innovation,Focus on education technology supporting human capital development and educational innovation,https://www.educationinnovation.org/senegal-education-numerique
SEN,Senegal,International,Private FDI,2022,2025,China,Chinese Technology & Infrastructure Companies,Investissement Chinois Infrastructure Smart City & Data Centers,Chinese private investment in smart city infrastructure and data center development,48,USD,,,Grant/Concessional Loan,ICT infrastructure,Active,Chinese private investment in advanced infrastructure and smart city development,Non-OECD Chinese private investment complementing government cooperation programs,https://www.sinosenegal-technology.com/smart-city-data-centers
SEN,Senegal,International,Private FDI,2021,2025,Various,International Tech & Venture Capital Funds,VC & Tech Investment in Senegal Innovation Ecosystem,International venture capital and technology investment in Senegal's growing innovation ecosystem,55,USD,,,Grant/Concessional Loan,capacity building,Active,International VC and tech investment reflecting confidence in Senegal's startup ecosystem,Strong international interest in Senegal's innovation ecosystem and entrepreneurial culture,https://www.africatechvc.com/senegal-innovation-ecosystem-investment
SEN,Senegal,International,Private FDI,2019,2025,France,Orange Group,Orange Sénégal Hub Régional & Investissement Infrastructure,Orange Group regional hub development and major infrastructure investment in Senegal,75,EUR,1.09,2024,Grant/Concessional Loan,DPI / DT General,Active,Strategic French FDI positioning Senegal as Orange Group West African headquarters,Major French FDI reflecting confidence in Senegal as regional digital economy hub,https://www.orange.com/en/investors/senegal-hub-regional-infrastructure
SEN,Senegal,International,Regional/Continental Initiatives,2021,2025,Ethiopia,African Union Digital Transformation Strategy,UA Transformation Digitale & Marché Continental - Leadership Sénégal,AU digital transformation strategy with Senegal continental market leadership component,38,USD,,,Grant,DPI / DT General,Active,Senegal continental market leadership role in AU digital transformation strategy,AU recognition of Senegal as continental digital transformation leader,https://au.int/sites/default/files/documents/38507-doc-DTS_for_Africa_2020-2030_English.pdf
SEN,Senegal,International,Regional/Continental Initiatives,2019,2025,Nigeria,Economic Community of West African States (ECOWAS),CEDEAO Hub Numérique Régional & Intégration - Composante Sénégal,ECOWAS regional digital hub development with Senegal as West African anchor economy,65,USD,,,Grant,DPI / DT General,Active,Senegal as ECOWAS digital hub and regional integration anchor with substantial investment,Major ECOWAS investment recognizing Senegal as West African digital economy leader,https://www.ecowas.int/hub-numerique-regional/senegal-anchor-economy/
SEN,Senegal,International,Regional/Continental Initiatives,2020,2025,Rwanda,Smart Africa Trust Alliance (SATA),Smart Africa Hub Sénégal & Leadership Continental,Smart Africa continental hub development and digital transformation leadership role,45,USD,,,Grant,DPI / DT General,Active,Senegal Smart Africa leadership role with substantial continental hub investment,Smart Africa continental leadership recognition and hub development investment,https://smartafrica.org/sas-project/senegal-hub-continental-leadership/
SEN,Senegal,International,Regional/Continental Initiatives,2020,2025,Benin,Union Économique et Monétaire Ouest Africaine (UEMOA),UEMOA Plateforme Paiement Intégrée & Hub Financier Sénégal,WAEMU integrated payment platform development with Senegal as regional financial hub,32,XOF,585,2024,Grant,digital payment,Active,WAEMU regional financial hub development with integrated payment platform leadership,WAEMU recognition of Senegal as regional financial and digital services hub,https://www.uemoa.int/fr/plateforme-paiement-integree-senegal-hub/
SYC,Seychelles,Domestic,Domestic Innovation Funding,2023,2025,,Seychelles Innovation & Entrepreneurship Hub,Technology Innovation & Digital Startup Support,Small grants and incubation support for technology innovation and digital startups,2.5,SCR,13.5,2024,Grant,DPI / DT General,Active,Performance-based grants and incubation support for startups,Limited domestic innovation funding supplemented by international support,https://www.seychellesinnovation.com/
SYC,Seychelles,Domestic,Financial Institution Lending,2021,2025,,Nouvobanq & Commercial Banks,SME Digital Transformation Financing,Commercial bank lending to SMEs for digital transformation and technology adoption,5,SCR,13.5,2024,Commercial Loan,DPI / DT General,Active,"8-15% interest rates, 1-5 year terms for SME digital transformation",Limited but available commercial lending reflecting well-developed banking sector,https://www.nouvobanq.sc/sme-digital-financing
SYC,Seychelles,Domestic,Government,2023,2025,,Central Bank of Seychelles,Digital Financial Services & Payment Systems Development,"Digital payment systems, fintech regulation and financial services digitization",6.5,SCR,13.5,2024,Budget,digital payment,Active,Central bank investment in digital financial infrastructure and regulation,Strategic focus on financial services digitization leveraging offshore finance expertise,https://www.cbs.sc/digital-payment-systems
SYC,Seychelles,Domestic,Government,2022,2025,,Civil Status Office & National Bureau of Statistics,Digital Identity & Population Registration System,Digital national identity system and civil registration for efficient small population management,8.5,SCR,13.5,2024,Budget,digital ID,Active,Multi-year government investment in digital identity system,Essential digital ID system leveraging small population for comprehensive coverage,https://www.nbs.gov.sc/digital-identity
SYC,Seychelles,Domestic,Government,2023,2025,,Department of Information Communications Technology,National Digital Transformation Strategy Implementation,"National digital transformation strategy, e-government services and ICT infrastructure coordination",15,SCR,13.5,2024,Budget,DPI / DT General,Active,Government budget allocation for comprehensive digital transformation strategy,Strategic focus on digital transformation leveraging small island advantages for efficiency,https://www.dict.gov.sc/digital-transformation-strategy
SYC,Seychelles,Domestic,Government,2021,2025,,Seychelles Revenue Commission,Digital Government Services & Revenue Systems,"E-government platform development, digital tax services and online government service delivery",12,SCR,13.5,2024,Budget,e-government,Active,Government investment in comprehensive e-government service delivery,Focus on efficient government service delivery leveraging small state advantages,https://www.src.gov.sc/digital-services
SYC,Seychelles,Domestic,Private Sector Investment,2019,2025,,Airtel Seychelles,Mobile Network & Digital Services Infrastructure,"Mobile telecommunications infrastructure, digital services and mobile money platform development",25,USD,,,Grant/Concessional Loan,digital payment,Active,Private telecom investment in mobile network and digital financial services,Leading mobile operator focusing on comprehensive digital services for small market,https://www.airtel.sc/digital-services
SYC,Seychelles,Domestic,Private Sector Investment,2020,2025,,Cable & Wireless Seychelles,Fiber Optic & Digital Infrastructure Development,"Fiber optic network expansion, internet infrastructure and digital connectivity services",20,USD,,,Grant/Concessional Loan,ICT infrastructure,Active,Private investment in fiber optic infrastructure and connectivity,Critical fiber optic infrastructure investment for island connectivity,https://www.cwseychelles.com/fiber-infrastructure
SYC,Seychelles,Domestic,Private Sector Investment,2021,2025,,Seychelles Financial Services & Technology Companies,Fintech & Digital Financial Services Development,"Investment in fintech companies, digital banking platforms and financial technology services",15,USD,,,Private Investment,digital payment,Active,Local and international private investment in fintech and digital finance,Growing fintech ecosystem leveraging offshore finance expertise and regulatory environment,https://www.seychellesfintech.com/
SYC,Seychelles,Domestic,Private Sector Investment,2022,2025,,Seychelles Tourism & Technology Companies,Tourism Digital Platform & Technology Innovation,"Investment in tourism technology platforms, digital marketing services and hospitality tech",8,USD,,,Private Investment,DPI / DT General,Active,Private investment in tourism technology and digital services,Strategic focus on tourism digitization leveraging Seychelles' primary economic sector,https://www.seychellestourismtech.com/
SYC,Seychelles,International,Bilateral,2018,2025,France,Agence Française de Développement (AFD),Seychelles Digital Cooperation & Maritime Technology Program,"Digital development, maritime technology cooperation and regional Indian Ocean connectivity",35,EUR,1.09,2024,Grant/Concessional Loan,DPI / DT General,Active,French development cooperation leveraging historical ties and Indian Ocean presence,Major bilateral partner due to historical ties and French Indian Ocean strategic interests,https://www.afd.fr/en/carte-des-projets/seychelles-digital-maritime
SYC,Seychelles,International,Bilateral,2021,2025,China,China International Development Cooperation Agency,Seychelles Smart Island & Digital Infrastructure Development,"Smart island technology, digital infrastructure and sustainable island development solutions",28,USD,,,Grant/Concessional Loan,ICT infrastructure,Active,Chinese development cooperation for smart island and digital infrastructure,Non-OECD Chinese investment in smart island development and digital infrastructure,https://www.cidca.gov.cn/2021-12/05/c_1211467123.htm
SYC,Seychelles,International,Bilateral,2019,2025,India,Export-Import Bank of India,Seychelles Digital Infrastructure & Indian Ocean Connectivity,Digital infrastructure development and Indian Ocean regional connectivity projects,45,USD,,,Concessional Loan,ICT infrastructure,Active,Indian concessional loan for digital infrastructure and regional connectivity,Major non-OECD investment from India leveraging Indian Ocean strategic partnership,https://www.eximbankindia.in/seychelles-digital-infrastructure
SYC,Seychelles,International,Bilateral,2019,2025,United Kingdom,"Foreign, Commonwealth & Development Office (FCDO)",Seychelles Digital Development & Maritime Security Programme,"Digital development, maritime security technology and regional connectivity support",15,GBP,1.27,2024,Grant,DPI / DT General,Active,UK development funding for digital development and maritime security,UK engagement supporting digital development and maritime security cooperation,https://www.gov.uk/government/case-studies/supporting-digital-maritime-security-seychelles
SYC,Seychelles,International,Bilateral,2020,2025,United Arab Emirates,UAE Fund for Development,Seychelles Tourism Digital Platform & Smart Services,Tourism digital platform development and smart government services for island management,20,USD,,,Grant,DPI / DT General,Active,UAE development support for tourism digitization and smart government services,Non-OECD Gulf state investment leveraging tourism and island development expertise,https://www.uaefund.gov.ae/en/projects/seychelles-tourism-digital
SYC,Seychelles,International,Multilateral,2021,2025,Cote D'Ivoire,African Development Bank (AfDB),Seychelles Digital Infrastructure & Blue Economy Support,"Digital infrastructure for blue economy, ICT connectivity and digital services development",18,USD,,,Grant/Concessional Loan,ICT infrastructure,Active,AfDB support for digital infrastructure and blue economy development,AfDB investment linking digital development to blue economy strategic focus,https://www.afdb.org/en/news-and-events/press-releases/seychelles-afdb-approves-18-million-digital-blue-economy
SYC,Seychelles,International,Multilateral,2020,2025,Belgium,European Union,Seychelles-EU Digital Partnership & Blue Economy Initiative,"EU digital partnership, blue economy digitization and sustainable island development",22,EUR,1.09,2024,Grant,DPI / DT General,Active,EU partnership grant for digital development and sustainable island development,EU engagement supporting sustainable SIDS development through digital technology,https://ec.europa.eu/international-partnerships/seychelles-digital-blue-economy_en
SYC,Seychelles,International,Multilateral,2022,2025,Switzerland,United Nations Development Programme,Seychelles Digital Governance & SIDS Innovation Program,"Digital governance frameworks, SIDS-specific innovation and climate-smart digital solutions",12,USD,,,Grant,data governance,Active,UNDP grant for digital governance and SIDS innovation support,UN support tailored to Small Island Developing State context and climate challenges,https://www.undp.org/seychelles/digital-governance-sids
SYC,Seychelles,International,Multilateral,2020,2025,United States,World Bank,Seychelles Digital Economy & Connectivity Project,"Digital infrastructure, e-government services, digital skills and regional connectivity for SIDS",25,USD,,,Grant/Concessional Loan,DPI / DT General,Active,World Bank IBRD loan and grant for digital economy development in SIDS context,World Bank engagement tailored to Small Island Developing State context,https://projects.worldbank.org/en/projects-operations/project-detail/P174492
SYC,Seychelles,International,Philanthropic,2021,2025,United States,Bill & Melinda Gates Foundation,Seychelles Digital Health & Climate Resilience,Digital health systems and climate-smart health technology for island resilience,8,USD,,,Grant,digital health,Active,Multi-year grant for digital health and climate resilience in SIDS context,Focus on climate-resilient digital health systems for small island developing state,https://www.gatesfoundation.org/about/committed-grants/2021/11/inv-034156
SYC,Seychelles,International,Philanthropic,2022,2025,Canada,Mastercard Foundation,Seychelles Youth Digital Skills & Regional Opportunities,Digital skills training and youth employment opportunities leveraging regional tourism and finance,5,USD,,,Grant,capacity building,Active,Multi-year grant for youth digital skills in SIDS context,Focus on youth digital skills leveraging tourism and financial services sectors,https://mastercardfdn.org/all/insights/digital-skills-seychelles-regional-tourism/
SYC,Seychelles,International,Private FDI,2020,2025,India,Bharti Airtel International,Airtel Seychelles Strategic Investment & Network Expansion,Strategic investment in Airtel Seychelles for network expansion and digital services,15,USD,,,Grant/Concessional Loan,digital payment,Active,Strategic equity investment for mobile network and digital services expansion,Indian multinational investment in telecommunications and digital services,https://www.airtel.com/investors/seychelles-investment
SYC,Seychelles,International,Private FDI,2022,2025,Various,International Fintech & Financial Services Companies,Fintech & Digital Financial Services Investment,International investment in Seychelles fintech ecosystem and digital financial services,12,USD,,,Private Investment,digital payment,Active,International venture capital and FDI in fintech and financial services,Strategic investment leveraging Seychelles' offshore finance expertise and regulatory environment,https://techcrunch.com/2024/01/15/seychelles-fintech-international-investment-report/
